Name,Book On Location,Book On Time,Book Off Time,Book Off Location,Duration,Remarks
U65319,HUH,10:10 PM,06:10 AM,HUH,8:00,ET10
U65320,HUH,10:10 PM,06:10 AM,HUH,8:00,ET9
U65321,HUH,10:10 PM,06:10 AM,HUH,8:00,ET7
U65322,HUH,10:10 PM,06:10 AM,HUH,8:00,ET4
U65323,HUH,10:10 PM,06:10 AM,HUH,8:00,ET2
U65501,SHS,06:00 AM,02:15 PM,HUH,7:45,LOWP3 PICK T27
U65502,SHS,04:55 AM,11:55 AM,HUH,6:30,LOWP1 T20
U65503,SHT,04:05 AM,10:50 AM,HUH,6:15,FOTP4 T11
U65504,HUH,03:17 PM,12:02 AM,HUH,8:15,LG2S STOP
U65505,HUH,01:18 PM,10:03 PM,HUH,8:15,EMU OT
U65506,LOW,11:00 AM,06:00 PM,HTD,6:30,LOW BY/LG1N T5a
U65507,SHS,06:00 AM,02:30 PM,HUH,8:00,LG1N T18/LOW BY
U65508,SHT,04:05 AM,11:20 AM,HUH,6:45,SHTP4 T9
U65509,HUH,05:48 PM,01:48 AM,HTD,7:30,EMU
U65510,HUH,04:59 PM,01:29 AM,HUH,8:00,LG1S STOP
U65511,HUH,02:03 PM,10:48 PM,HUH,8:15,SG2S STOP
U65512,SHS,04:55 AM,12:55 PM,HUH,7:30,LG2N T19
U65513,SHS,04:55 AM,12:40 PM,HUH,7:15,LMC PICK T4
U65514,SHT,04:05 AM,11:35 AM,HUH,7:00,LOWP3PICKT13/AM BY
U65515,HUH,12:43 PM,09:28 PM,HUH,8:15,EMU OT
U65516,HUH,12:49 PM,07:49 PM,HUH,6:30,LOW OFF
U65517,HTD,06:44 AM,03:29 PM,HUH,8:15,T32
U65518,SHT,04:05 AM,12:05 PM,HUH,7:30,SB
U65519,SHS,04:55 AM,12:10 PM,HUH,6:45,LMCP2 T23
U65520,HUH,06:00 PM,01:15 AM,HUH,6:45,LMCP1 STOP
U65521,HUH,02:56 PM,11:41 PM,HUH,8:15,LG2N STOP
U65522,HUH,01:52 PM,10:22 PM,HUH,8:00,LMC
U65523,HUH,07:31 AM,04:16 PM,HUH,8:15,EMU
U65524,SHS,04:55 AM,11:40 AM,HUH,6:15,LOWP3 T21
U65525,SHT,04:05 AM,11:35 AM,HUH,7:00,FOTP1 T10
U65526,HUH,05:23 PM,01:38 AM,HUH,7:45,LOWP3 STOP
U65527,HUH,04:00 PM,12:30 AM,HUH,8:00,SB
U65528,HTD,06:02 AM,02:32 PM,HUH,8:00,T30
U65529,SHT,04:05 AM,11:20 AM,HUH,6:45,RACP1 T12
U65530,HUH,06:54 PM,01:39 AM,HTD,6:15,EMU
U65531,HUH,04:52 PM,01:22 AM,HUH,8:00,LG1N STOP
U65532,HUH,04:11 PM,12:56 AM,HUH,8:15,SHS OFF
U65533,SHS,06:00 AM,01:15 PM,HUH,6:45,SG2S T15
U65534,HTD,05:20 AM,12:35 PM,HUH,6:45,T26
U65535,SHT,04:05 AM,10:35 AM,HTD,6:00,SHTP1 T6
U65536,HUH,04:34 PM,01:04 AM,HUH,8:00,LMCP2 STOP
U65537,HUH,05:39 PM,01:39 AM,HTD,7:30,EMU
U65538,HUH,01:56 PM,09:26 PM,HUH,7:00,EMU
U65539,SHS,04:55 AM,12:10 PM,HUH,6:45,LG2S T17
U65540,HTD,05:22 AM,01:37 PM,HUH,7:45,T27
U65541,HUH,05:36 PM,01:36 AM,HUH,7:30,FOTP4
U65542,HUH,03:32 PM,12:02 AM,HUH,8:00,TAPP1 STOP
U65543,HUH,01:00 PM,09:00 PM,HUH,7:30,SB
U65544,SHS,04:55 AM,12:40 PM,HUH,7:15,SHSP2 T14
U65545,SHT,04:05 AM,10:35 AM,HUH,6:00,TAPP1 T13
U65546,HUH,04:55 PM,01:40 AM,HUH,8:15,SHSP2 STOP
U65547,HUH,06:28 PM,01:28 AM,HTD,6:30,EMU
U65548,HTD,04:08 PM,12:08 AM,HTD,7:30,T10a
U65549,SHS,04:55 AM,12:10 PM,HUH,6:45,LMCP1 T22
U65550,SHS,04:55 AM,11:55 AM,HUH,6:30,LG1S T16
U65551,HUH,05:15 PM,01:45 AM,HUH,8:00,LOWP1 STOP
U65552,HTD,04:30 PM,12:45 AM,HTD,7:45,HB
U65553,HUH,02:24 PM,09:54 PM,HUH,7:00,EMU/PM BY
U65554,HUH,07:09 AM,03:54 PM,HUH,8:15,EMU
U65555,HUH,08:11 AM,04:41 PM,HUH,8:00,EMU
