Name,Book On Location,Book On Time,Book Off Time,Book Off Location,Duration,Remarks
Y15546,HUH,06:13 PM,01:28 AM,HUH,6:45,LG1N 停放
Y15547,HTD,04:04 PM,12:19 AM,HUH,7:45,T15a/Standby
Y15548,HUH,02:35 PM,11:20 PM,HUH,8:15,LMC 報收工
Y15549,SHS,04:55 AM,12:25 PM,HUH,7:00,LMCP1 T22
Y15550,SHS,04:55 AM,12:10 PM,HTD,6:45,LG1S T16
Y15551,HUH,06:34 PM,01:49 AM,HUH,6:45,LOWP1 停放
Y15552,HTD,04:30 PM,12:45 AM,HTD,7:45,HB
Y15553,HUH,01:59 PM,09:59 PM,HUH,7:30,EMU/PM BY
Y15554,HUH,08:29 AM,04:44 PM,HUH,7:45,EMU
Y15555,HUH,08:01 AM,04:46 PM,HUH,8:15,EMU
Y15556,HTD,06:13 AM,02:43 PM,HUH,8:00,T30/Standby
Y15557,HUH,06:59 PM,01:29 AM,HTD,6:00,EMU
Y15558,HUH,08:20 AM,05:05 PM,HUH,8:15,EMU
Y15559,HUH,02:39 PM,11:24 PM,HUH,8:15,EMU
Y15560,HUH,02:44 PM,10:59 PM,HUH,7:45,EMU
Y15561,HUH,05:00 PM,01:45 AM,HTD,8:15,EMU
