Name,Book On Location,Book On Time,Book Off Time,Book Off Location,Duration,Remarks
G71530,HUH,06:48 PM,01:33 AM,HTD,06:15,EMU
G71531,HUH,04:48 PM,01:33 AM,HUH,08:15,LG1S STOP
G71532,HUH,04:14 PM,12:59 AM,HUH,08:15,SHS OFF
G71533,,GH,,,,
G71534,SHS,04:55 AM,12:55 PM,HUH,07:30,SG2S T15
G71535,SHT,04:05 AM,10:35 AM,HUH,06:00,SHTP1 T6
G71536,HUH,05:33 PM,01:48 AM,HTD,07:45,EMU
G71537,HUH,04:34 PM,01:19 AM,HUH,08:15,LMCP2 STOP
G71538,HUH,04:52 PM,12:52 AM,HTD,07:30,EMU
G71539,HTD,04:55 AM,12:40 PM,HUH,06:45,LG2S T17
G71540,HTD,05:22 AM,01:52 PM,HUH,08:00,T26
G71541,HUH,05:36 PM,01:36 AM,HUH,07:30,FOTP4  STOP
G71542,HUH,03:54 PM,12:09 AM,HUH,07:45,TAPP1  STOP
G71543,HUH,01:00 PM,09:00 PM,HUH,07:30,SB
G71544,SHS,04:55 AM,01:10 PM,HUH,07:45,SHSP2 T14
G71545,SHT,04:05 AM,11:50 AM,HUH,07:15,TAPP1 T13
G71546,HUH,06:34 PM,01:19 AM,HUH,06:15,LG1N STOP
G71547,HUH,05:47 PM,01:32 AM,HTD,07:15,EMU
G71548,HUH,03:13 PM,11:28 PM,HUH,07:45,LMC OFF
G71549,SHS,04:55 AM,01:10 PM,HUH,07:45,LMCP1 T22
G71550,SHS,04:55 AM,11:40 AM,HUH,06:15,LG1S T16
G71551,HUH,05:09 PM,01:39 AM,HUH,08:00,LOWP1  STOP
G71552,HTD,04:30 PM,12:45 AM,HTD,07:45,HB
G71553,HUH,01:52 PM,10:07 PM,HUH,07:45,EMU/PM BY
G71554,HUH,07:56 AM,04:41 PM,HUH,08:15,EMU
G71555,HUH,11:31 AM,07:01 PM,HUH,07:00,EMU
G71556,HUH,10:58 AM,06:13 PM,HUH,06:45,EMU
