Name,Book On Location,Book On Time,Book Off Time,Book Off Location,Duration,Remarks
G55304,HUH,10:10 PM,06:10 AM,HUH,8:00,ET6
G55305,HUH,10:10 PM,06:10 AM,HUH,8:00,ET5
G55306,HUH,08:30 AM,03:00 PM,HUH,6:00,P704/P709/P714
G55307,HUH,06:56 AM,03:41 PM,HUH,8:15,EMU
G55308,HUH,10:10 PM,06:10 AM,HUH,8:00,ET8
G55309,HUH,10:10 PM,06:10 AM,HUH,8:00,ET3
G55310,HUH,10:10 PM,06:10 AM,HUH,8:00,ET1
G55311,HUH,03:30 PM,12:30 AM,HUH,8:30,P721/P724/KB
G55312,HUH,01:37 PM,09:37 PM,HUH,7:30,EMU
G55313,HUH,02:40 PM,12:10 AM,HUH,9:00,P717/P722/P727/P728
G55314,LOW,02:30 PM,10:30 PM,LOW,7:30,RS/MTT
G55315,HUH,01:30 PM,08:30 PM,HUH,6:30,P715/P720/P725
G55316,LOW,07:15 AM,03:15 PM,LOW,7:30,RS
G55317,HUH,06:15 AM,01:45 PM,HUH,7:00,P701/P702/P707/P710
G55318,LOW,02:30 PM,10:30 PM,LOW,7:30,RS/MTT
G55319,HUH,10:10 PM,06:10 AM,HUH,8:00,ET10
G55320,HUH,10:10 PM,06:10 AM,HUH,8:00,ET9
G55321,HUH,10:10 PM,06:10 AM,HUH,8:00,ET7
G55322,HUH,10:10 PM,06:10 AM,HUH,8:00,ET4
G55323,HUH,10:10 PM,06:10 AM,HUH,8:00,ET2
G55501,SHS,06:00 AM,02:00 PM,HUH,7:30,LOWP3 PICKT27
G55502,SHS,04:55 AM,11:55 AM,HUH,6:30,LOWP1 T20
G55503,SHT,04:05 AM,10:50 AM,HUH,6:15,FOTP4 T11
G55504,HUH,03:38 PM,11:53 PM,HUH,7:45,L62SSTOP
G55505,HUH,01:01 PM,09:46 PM,HUH,8:15,EMU
G55506,HUH,11:17 AM,06:17 PM,HUH,6:30,EMU
G55507,SHS,06:00 AM,02:30 PM,HUH,8:00,LG1N T18/LOW BY
G55508,SHT,04:05 AM,11:20 AM,HUH,6:45,SHTP4 T9
