Name,Book On Location,Book On Time,Book Off Time,Book Off Location,Duration,Remarks
R55145,HUH,08:05 上午,04:50 下午,HUH,8:15,EMU
R55146,HUH,01:30 下午,10:15 下午,HUH,8:15,EMU
R55147,HUH,12:41 下午,08:41 下午,HUH,7:30,EMU
R55148,HUH,10:25 上午,06:10 下午,HUH,7:15,EMU
R55149,HUH,04:50 上午,12:20 下午,HUH,7:00,HUHP4 T2/AM BY
R55150,HUH,04:28 上午,12:13 下午,HUH,7:15,MKKP1 T4
R55151,HTD,05:31 上午,01:46 下午,HUH,7:45,T28
R55152,HUH,06:36 下午,01:51 上午,HUH,6:45,HUHP4 STOP
R55153,HUH,06:10 下午,01:55 上午,HUH,7:15,SHTP1 STOP
R55154,HUH,04:31 下午,01:01 上午,HUH,8:00,EMU
R55155,HUH,06:37 上午,01:52 下午,HUH,6:45,EMU
R55156,HTD,06:34 上午,03:19 下午,HUH,8:15,T31
R55157,HUH,03:38 下午,12:08 上午,HUH,8:00,MKKP1S STOP
R55158,HUH,12:38 下午,07:38 下午,HUH,6:30,EMU
R55159,HTD,12:00 下午,07:15 下午,HUH,6:45,HTD BY/T30a
R55301,HUH,08:00 上午,02:30 下午,HUH,6:00,P702/P705/P712
R55302,LOW,07:15 上午,03:15 下午,LOW,7:30,RS
R55303,HUH,10:10 下午,06:10 上午,HUH,8:00,ET12
R55304,HUH,10:10 下午,06:10 上午,HUH,8:00,ET6
R55305,HUH,10:10 下午,06:10 上午,HUH,8:00,ET5
R55306,HUH,10:15 上午,05:15 下午,HUH,6:30,P708/P713
R55307,HUH,01:37 下午,09:37 下午,HUH,7:30,EMU
R55308,HUH,02:00 下午,10:15 下午,HUH,7:45,P714/P717/P720
R55309,LOW,02:30 下午,10:30 下午,LOW,7:30,RS/MTT
R55310,HUH,01:30 下午,09:45 下午,HUH,7:45,P711/P718/P721
R55311,HUH,08:00 上午,03:00 下午,HUH,6:30,P703/P704/P707
R55312,HUH,07:16 上午,04:01 下午,HUH,8:15,FOT PICK T24
R55313,HUH,10:10 下午,06:10 上午,HUH,8:00,ET8
R55314,HUH,10:10 下午,06:10 上午,HUH,8:00,ET3
R55315,HUH,10:10 下午,06:10 上午,HUH,8:00,ET1
R55316,LOW,07:15 上午,03:15 下午,LOW,7:30,RS
R55317,HUH,10:10 下午,06:10 上午,HUH,8:00,ET11
R55318,HUH,10:10 下午,06:10 上午,HUH,8:00,ET10
R55319,HUH,10:10 下午,06:10 上午,HUH,8:00,ET2
R55320,LOW,02:30 下午,10:30 下午,LOW,7:30,RS/MTT
R55321,HUH,10:10 下午,06:10 上午,HUH,8:00,ET9
R55322,HUH,10:10 下午,06:10 上午,HUH,8:00,ET7
R55323,HUH,10:10 下午,06:10 上午,HUH,8:00,ET2
R55501,SHS,06:00 上午,02:00 下午,HUH,7:30,LOWP3 PICK T8
R55502,SHS,04:55 上午,11:40 上午,HTD,6:15,LOWP1 T20
R55503,SHT,04:05 上午,10:50 上午,HUH,6:15,FOTP4 T11
R55504,HUH,03:10 下午,11:55 下午,HUH,8:15,LG2S STOP
R55505,HUH,12:58 下午,09:43 下午,HTD,8:15,EMU
R55506,HUH,10:49 上午,06:19 下午,HUH,7:00,EMU
R55507,SHS,06:00 上午,02:30 下午,HUH,8:00,LG1N T18/LOW BY
R55508,SHT,04:05 上午,11:20 上午,HUH,6:45,SHTP4 T9
R55509,HUH,05:30 下午,01:45 上午,HTD,7:45,EMU
R55510,HUH,04:57 下午,01:27 上午,HUH,8:00,SHSP2 STOP
R55511,HUH,01:44 下午,10:14 下午,HUH,8:00,SG2S STOP
R55512,SHS,04:55 上午,12:55 下午,HUH,7:30,LG2N T19
R55513,SHS,04:55 上午,12:25 下午,HUH,7:00,LMC PICK T4
R55514,SHT,04:05 上午,11:35 上午,HUH,7:00,LOWP3 PICK T13/AM BY
R55515,HUH,01:09 下午,09:54 下午,HUH,8:15,EMU
R55516,HUH,11:30 上午,07:45 下午,HUH,7:45,LOW OFF
R55517,HTD,06:44 上午,03:29 下午,HUH,8:15,T32
R55518,SHTI,04:05 上午,12:05 下午,HUH,7:30,SB
R55519,SHS,04:55 上午,12:10 下午,HUH,6:45,LMCP2 T23
R55520,HUH,04:46 下午,01:16 上午,HUH,8:00,LMCP1 STOP
R55521,HUH,02:40 下午,11:25 下午,HUH,8:15,LG2N STOP
R55522,HUH,01:21 下午,09:51 下午,HUH,8:00,LMC OFF
R55523,HUH,07:27 上午,04:12 下午,HUH,8:15,EMU
R55524,SHS,04:55 上午,11:40 上午,HUH,6:15,LOWP3 T21
R55525,SHT,04:05 上午,11:20 上午,HTD,6:45,FOTP1 T10
R55526,HUH,05:07 下午,01:37 上午,HUH,8:00,LOWP3 STOP
R55527,HUH,04:00 下午,12:30 上午,HUH,8:00,SB
R55528,HTD,06:02 上午,02:32 下午,HUH,8:00,T30
R55529,SHT,04:05 上午,11:20 上午,HTD,6:45,RACP1 T12
R55530,HUH,06:57 下午,01:42 上午,HTD,6:15,EMU
R55531,HUH,04:43 下午,01:28 上午,HUH,8:15,LG1S STOP
R55532,HUH,04:13 下午,12:58 上午,HUH,8:15,SHS OFF
R55533,SHS,06:00 上午,01:15 下午,HUH,6:45,SG2S T15
R55534,HTD,05:20 上午,12:20 下午,HUH,6:30,T26
R55535,SHT,04:05 上午,11:20 上午,HTD,6:45,SHTP1 T6
R55536,HUH,05:27 下午,01:42 上午,HUH,7:45,RACP1 STOP
R55537,HUH,04:25 下午,01:10 上午,HUH,8:15,LMCP2 STOP
R55538,LOW,01:32 下午,09:02 下午,HUH,7:00,LG1N T7a
R55539,SHS,04:55 上午,11:55 上午,HUH,6:30,LG2S T17
R55540,HTD,05:22 上午,01:37 下午,HUH,7:45,T27
R55541,HUH,05:50 下午,01:50 上午,HUH,7:30,FOTP4 STOP
R55542,HUH,03:54 下午,11:54 下午,HUH,7:30,TAPP1 STOP
R55543,HUH,01:00 下午,09:00 下午,HUH,7:30,SB
R55544,SHS,04:55 上午,12:10 下午,HUH,6:45,SHSP2 T14
R55545,SHT,04:05 上午,10:35 上午,HUH,6:00,TAPP1 T13
R55546,HUH,04:37 下午,01:22 上午,HUH,8:15,LG1N STOP
R55547,HTD,04:02 下午,12:17 上午,HTD,7:45,T11a
R55548,HUH,02:00 下午,09:30 下午,HTD,7:00,EMU
R55549,SHS,04:55 上午,12:10 下午,HUH,6:45,LMCP1 T22
R55550,SHS,04:55 上午,11:40 上午,HTD,6:15,LG1S T16
R55551,HUH,05:15 下午,01:45 上午,HUH,8:00,LOWP1 STOP
R55552,HTD,04:30 下午,12:45 上午,HTD,7:45,HB
R55553,HUH,01:57 下午,09:57 下午,HUH,7:30,EMU/PM BY
R55554,HUH,07:00 上午,03:45 下午,HUH,8:15,EMU
R55555,HUH,08:10 上午,04:40 下午,HUH,8:00,EMU
R55556,HTD,06:18 上午,02:33 下午,HUH,7:45,T33
R55557,HUH,06:44 下午,01:29 上午,HTD,6:15,EMU
