Name,Book On Location,Book On Time,Book Off Time,Book Off Location,Duration,Remarks
C71143,HTD,04:43 下午,01:21 上午,HUH,8:00,T29
C71144,HUH,07:53 上午,03:23 下午,HUH,7:00,EMU
C71145,HUH,10:09 上午,05:24 下午,HUH,6:45,EMU
C71146,HUH,12:26 下午,08:26 下午,HUH,7:30,EMU
C71147,HUH,12:12 下午,08:42 下午,HTD,8:00,EMU
C71148,HUH,11:08 上午,06:08 下午,HUH,6:30,EMU
C71149,HUH,04:50 上午,12:05 下午,HUH,6:45,HUHP4 T2/AM BY
C71150,HUH,04:28 上午,10:58 上午,HUH,6:00,MKKP1 T4
C71151,HUH,10:13 上午,05:43 下午,HUH,7:00,EMU
C71152,HUH,06:27 下午,01:42 上午,HUH,6:45,HUHP4  STOP
C71153,HUH,06:23 下午,01:53 上午,HUH,7:00,SHTP1  STOP
C71154,HUH,04:17 下午,01:02 上午,HUH,8:15,EMU
C71155,HUH,08:20 上午,05:05 下午,HUH,8:15,EMU
C71156,HTD,08:04 上午,04:49 下午,HUH,8:15,T19a
C71157,HUH,01:11 下午,09:26 下午,HUH,7:45,EMU
C71158,HUH,12:22 下午,08:07 下午,HUH,7:15,EMU
C71159,HUH,11:04 上午,06:19 下午,HUH,6:45,EMU
C71301,HUH,08:00 上午,02:30 下午,HUH,6:00,P702/P705/P712
C71302,LOW,07:15 上午,03:15 下午,LOW,7:30,RS
C71303,HUH,10:10 下午,06:10 上午,HUH,8:00,ET12
C71304,HUH,10:10 下午,06:10 上午,HUH,8:00,ET6
C71305,HUH,10:10 下午,06:10 上午,HUH,8:00,ET5
C71306,HUH,10:15 上午,05:15 下午,HUH,6:30,P708/P713
C71307,HUH,01:28 下午,09:28 下午,HUH,7:30,EMU
C71308,HUH,02:00 下午,10:15 下午,HUH,7:45,P714/P717/P720
C71309,LOW,02:30 下午,10:30 下午,LOW,7:30,RS/MTT
C71310,HUH,01:30 下午,09:45 下午,HUH,7:45,P711/P718/P721
C71311,HUH,08:00 上午,03:00 下午,HUH,6:30,P703/P704/P707
C71312,HUH,06:53 上午,03:38 下午,HUH,8:15,EMU OT
C71313,HUH,10:10 下午,06:10 上午,HUH,8:00,ET8
C71314,HUH,10:10 下午,06:10 上午,HUH,8:00,ET3
C71315,HUH,10:10 下午,06:10 上午,HUH,8:00,ET1
C71316,LOW,07:15 上午,03:15 下午,LOW,7:30,RS
C71317,HUH,10:10 下午,06:10 上午,HUH,8:00,ET11
C71318,HUH,10:10 下午,06:10 上午,HUH,8:00,ET10
C71319,HUH,10:10 下午,06:10 上午,HUH,8:00,ET2
C71320,LOW,02:30 下午,10:30 下午,HUH,7:30,RS/MTT
C71321,HUH,10:10 下午,06:10 上午,HUH,8:00,ET9
C71322,HUH,10:10 下午,06:10 上午,HUH,8:00,ET7
C71323,HUH,10:10 下午,06:10 上午,HUH,8:00,ET4
C71501,HTD,06:27 上午,02:27 下午,HUH,7:30,T28
C71502,SHS,04:55 上午,11:40 上午,HUH,6:15,LOWP1 T20
C71503,SHT,04:05 上午,10:35 上午,HUH,6:00,FOTP4 T11
C71504,HUH,03:29 下午,12:14 上午,HUH,8:15,LG2S STOP
C71505,HUH,01:35 下午,10:20 下午,HUH,8:15,EMU
C71506,HUH,12:30 下午,09:00 下午,HUH,8:00,EMU
C71507,SHS,04:55 上午,12:40 下午,HUH,7:15,LG2N T18
C71508,SHT,04:05 上午,11:20 上午,HUH,6:45,SHTP4 T9
C71509,HUH,05:54 下午,01:54 上午,HTD,7:30,EMU
C71510,HUH,05:02 下午,01:32 上午,HUH,8:00,SHSP2 STOP
C71511,HUH,03:06 下午,11:36 下午,HUH,8:00,SG2S STOP
C71512,SHS,04:55 上午,12:55 下午,HUH,7:30,LG2N T19
C71513,SHS,04:55 上午,12:10 下午,HUH,6:45,LMC PICK T4
C71514,SHT,04:05 上午,12:05 下午,HUH,7:30,LOW P3 PICK T13/BY
C71515,HUH,12:54 下午,09:39 下午,HUH,8:15,EMU
C71516,HUH,01:00 下午,09:15 下午,HUH,7:45,EMU
C71517,,GH,,,,
C71518,SHT,04:05 上午,12:05 下午,HUH,7:30,SB
C71519,SHS,04:55 上午,11:55 上午,HUH,6:30,LMCP2 T23
C71520,HUH,04:48 下午,01:33 上午,HUH,8:15,LMCP1 STOP
C71521,HUH,04:24 下午,12:09 上午,HTD,7:15,LG2N STOP
C71522,HUH,01:32 下午,10:17 下午,HUH,8:15,LMC OFF
C71523,HUH,07:05 上午,03:50 下午,HUH,8:15,EMU
C71524,SHS,04:55 上午,01:25 下午,HUH,8:00,LOWP3 T21
C71525,SHT,04:05 上午,11:35 上午,HUH,7:00,FOTP1 T10
C71526,HUH,05:17 下午,01:32 上午,HTD,7:45,LOWP3 STOP
C71527,HUH,04:00 下午,12:30 上午,HUH,8:00,SB
C71528,HTD,06:04 上午,01:49 下午,HUH,7:15,T27
C71529,SHT,04:05 上午,10:50 上午,HUH,6:15,RACP1 T12
C71530,HUH,06:48 下午,01:33 上午,HTD,6:15,EMU
C71531,HUH,04:45 下午,01:30 上午,HUH,8:15,LG1S STOP
C71532,HUH,04:14 下午,12:59 上午,HUH,8:15,SHS OFF
C71533,,GH,,,,
C71534,SHS,04:55 上午,12:55 下午,HUH,7:30,SG2S T15
C71535,SHT,04:05 上午,10:35 上午,HUH,6:00,SHTP1 T6
C71536,HUH,05:33 下午,01:48 上午,HTD,7:45,EMU
C71537,HUH,04:31 下午,01:16 上午,HUH,8:15,LMCP2 STOP
C71538,HUH,02:03 下午,10:48 下午,HUH,8:15,EMU+ BY+EMU
C71539,HTD,04:55 上午,12:40 下午,HUH,6:45,LG2S T17
C71540,HTD,05:22 上午,01:52 下午,HUH,8:00,T26
C71541,HUH,05:36 下午,01:36 上午,HUH,7:30,FOTP4  STOP
C71542,HUH,03:54 下午,12:09 上午,HUH,7:45,TAPP1  STOP
C71543,HUH,01:00 下午,09:00 下午,HUH,7:30,SB
C71544,SHS,04:55 上午,01:10 下午,HUH,7:45,SHSP2 T14
C71545,SHT,04:05 上午,11:50 上午,HUH,7:15,TAPP1 T13
C71546,HUH,06:34 下午,01:19 上午,HUH,6:15,LG1N STOP
C71547,HUH,05:47 下午,01:32 上午,HTD,7:15,EMU
C71548,HUH,04:52 下午,12:52 上午,HTD,7:30,EMU
C71549,SHS,04:55 上午,01:10 下午,HUH,7:45,LMCP1 T22
C71550,SHS,04:55 上午,11:40 上午,HUH,6:15,LG1S T16
C71551,HUH,05:09 下午,01:39 上午,HUH,8:00,LOWP1  STOP
C71552,HTD,04:30 下午,12:45 上午,HTD,7:45,HB
C71553,HUH,01:52 下午,10:07 下午,HUH,7:45,EMU/PM BY
C71554,HUH,07:56 上午,04:41 下午,HUH,8:15,EMU
C71555,HUH,11:31 上午,07:01 下午,HUH,7:00,EMU
C71556,HUH,10:58 上午,06:13 下午,HUH,6:45,EMU/RAC BY
