Name,Book On Location,Book On Time,Book Off Time,Book Off Location,Duration,Remarks
U61550,SHS,04:55 上午,11:25 上午,HUH,6:00,LG1S T16
U61551,HUH,05:15 下午,01:45 上午,HUH,8:00,LOWP1 STOP
U61552,HTD,04:30 下午,12:45 上午,HTD,7:45,HB
U61553,HUH,01:51 下午,10:06 下午,HUH,7:45,EMU/PM BY
U61554,HUH,07:00 上午,03:45 下午,HUH,8:15,EMU
U61555,HUH,08:10 上午,04:40 下午,HUH,8:00,EMU
U61556,HUH,10:17 上午,07:02 下午,HUH,8:15,EMU
U61557,HUH,06:46 下午,01:31 上午,HTD,6:15,EMU
U61558,HTD,03:04 下午,10:49 下午,HTD,7:15,T24a
U61559,HUH,01:20 下午,09:35 下午,HUH,7:45,EMU
U61560,HUH,02:03 下午,10:33 下午,HUH,8:00,EMU
U61561,HUH,12:34 下午,08:04 下午,HUH,7:00,EMU
