Name,Book On Location,Book On Time,Book Off Time,Book Off Location,Duration,Remarks
R61319,HUH,10:10 下午,06:10 上午,HUH,8:00,ET2
R61320,LOW,02:30 下午,10:30 下午,LOW,7:30,RS/MTT
R61321,HUH,10:10 下午,06:10 上午,HUH,8:00,ET9
R61322,HUH,10:10 下午,06:10 上午,HUH,8:00,ET7
R61323,HUH,10:10 下午,06:10 上午,HUH,8:00,ET4
R61501,SHS,06:00 上午,02:00 下午,HUH,7:30,LOWP3 PICK T8
R61502,SHS,04:55 上午,01:10 下午,HTD,7:45,LOWP1 T20
R61503,SHT,04:05 上午,10:50 上午,HUH,6:15,FOTP4 T11
R61504,HUH,03:11 下午,11:56 下午,HUH,8:15,LG2S STOP
R61505,HUH,12:57 下午,09:27 下午,HTD,8:00,EMU
R61506,HUH,10:51 上午,06:51 下午,HUH,7:30,EMU
R61507,SHS,06:00 上午,01:30 下午,HUH,7:00,LG1N T18
R61508,SHT,04:05 上午,11:20 上午,HUH,6:45,SHTP4 T9
R61509,HUH,05:23 下午,01:38 上午,HTD,7:45,EMU
R61510,HUH,04:54 下午,01:39 上午,HUH,8:15,SHSP2 STOP
R61511,HUH,02:29 下午,10:14 下午,HUH,7:15,SG2S STOP
R61512,SHS,04:55 上午,12:55 下午,HUH,7:30,LG2N T19
R61513,SHS,04:55 上午,12:25 下午,HUH,7:00,LMC PICK T4
R61514,SHT,04:05 上午,11:35 上午,HUH,7:00,LOWP3 PICK T13/AM BY
R61515,HUH,01:13 下午,09:43 下午,HUH,8:00,EMU
R61516,HUH,11:27 上午,07:42 下午,HUH,7:45,LOW OFF
R61517,HTD,06:44 上午,03:29 下午,HUH,8:15,T32
R61518,SHTI,04:05 上午,12:05 下午,HUH,7:30,SB
R61519,SHS,04:55 上午,11:55 上午,HUH,6:30,LMCP2 T23
R61520,HUH,04:48 下午,01:18 上午,HUH,8:00,LMCP1 STOP
R61521,HUH,02:41 下午,11:26 下午,HUH,8:15,LG2N STOP
R61522,HUH,01:06 下午,09:51 下午,HUH,8:15,LMC OFF
R61523,HUH,07:27 上午,04:12 下午,HUH,8:15,EMU
R61524,SHS,04:55 上午,11:40 上午,HUH,6:15,LOWP3 T21
R61525,SHT,04:05 上午,11:20 上午,HTD,6:45,FOTP1 T10
R61526,HUH,05:01 下午,01:31 上午,HUH,8:00,LOWP3 STOP
R61527,HUH,04:00 下午,12:30 上午,HUH,8:00,SB
R61528,HTD,06:02 上午,02:32 下午,HUH,8:00,T30
R61529,SHT,04:05 上午,11:20 上午,HTD,6:45,RACP1 T12
R61530,HUH,06:58 下午,01:43 上午,HTD,6:15,EMU
R61531,HUH,04:44 下午,01:29 上午,HUH,8:15,LG1S STOP
R61532,HUH,04:07 下午,12:52 上午,HUH,8:15,SHS OFF
R61533,SHS,06:00 上午,01:15 下午,HUH,6:45,SG2S T15
R61534,HTD,05:20 上午,12:20 下午,HUH,6:30,T26
R61535,SHT,04:05 上午,11:05 上午,HTD,6:30,SHTP1 T6
R61536,HUH,05:32 下午,01:32 上午,HUH,7:30,RACP1 STOP
R61537,HUH,04:31 下午,01:16 上午,HUH,8:15,LMCP2 STOP
R61538,HUH,01:35 下午,09:05 下午,HUH,7:00,EMU
R61539,SHS,04:55 上午,11:55 上午,HUH,6:30,LG2S T17
R61540,HTD,05:22 上午,01:52 下午,HUH,8:00,T27
R61541,HUH,06:00 下午,01:45 上午,HUH,7:30,FOTP4 STOP
R61542,HUH,03:40 下午,11:55 下午,HUH,7:45,TAPP1 STOP
R61543,HUH,01:00 下午,09:00 下午,HUH,7:30,SB
R61544,SHS,04:55 上午,12:10 下午,HUH,6:45,SHSP2 T14
R61545,SHT,04:05 上午,10:35 上午,HUH,6:00,TAPP1 T13
R61546,HUH,04:38 下午,01:23 上午,HUH,8:15,LG1N STOP
R61547,HUH,04:10 下午,12:10 上午,HTD,7:30,EMU
R61548,HUH,02:00 下午,10:00 下午,HUH,7:30,EMU
R61549,SHS,04:55 上午,12:10 下午,HUH,6:45,LMCP1 T22
R61550,SHS,04:55 上午,11:25 上午,HUH,6:00,LG1S T16
R61551,HUH,05:15 下午,01:45 上午,HUH,8:00,LOWP1 STOP
R61552,HTD,04:30 下午,12:45 上午,HTD,7:45,HB
R61553,HUH,01:51 下午,10:06 下午,HUH,7:45,EMU/PM BY
R61554,HUH,07:00 上午,03:45 下午,HUH,8:15,EMU
R61555,HUH,08:10 上午,04:40 下午,HUH,8:00,EMU
R61556,HUH,10:17 上午,07:02 下午,HUH,8:15,EMU
R61557,HUH,06:46 下午,01:31 上午,HTD,6:15,EMU
R61558,HTD,03:04 下午,10:49 下午,HTD,7:15,T24a
R61559,HUH,01:20 下午,09:35 下午,HUH,7:45,EMU
R61560,HUH,02:03 下午,10:33 下午,HUH,8:00,EMU
R61561,HUH,12:34 下午,08:04 下午,HUH,7:00,EMU
