Name,Book On Location,Book On Time,Book Off Time,Book Off Location,Duration,Remarks
R14547,HTD,04:02 下午,12:32 上午,HTD,8:00,T11a/LG2S STOP
R14548,HUH,02:00 下午,10:00 下午,HUH,7:30,EMU
R14549,SHS,04:55 上午,12:10 下午,HUH,6:45,LMCP1 T22
R14550,SHS,04:55 上午,11:40 上午,HTD,6:15,LG1S T16
R14551,HUH,05:15 下午,01:45 上午,HUH,8:00,LOWP1 STOP
R14552,HTD,04:30 下午,12:45 上午,HTD,7:45,HB
R14553,HUH,01:57 下午,09:57 下午,HUH,7:30,EMU/PM BY
R14554,HUH,07:00 上午,03:45 下午,HUH,8:15,EMU
R14555,HUH,08:10 上午,04:40 下午,HUH,8:00,EMU
R14556,HTD,06:18 上午,02:33 下午,HUH,7:45,T33
R14557,HUH,06:44 下午,01:29 上午,HTD,6:15,EMU
R14558,HUH,04:37 下午,12:52 上午,HTD,7:45,EMU
R14559,HUH,04:52 下午,12:22 上午,HUH,7:00,EMU
